frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3300	3600	8077.31066	10174.12455	9292.32432	6523.31562	9458.71753	9242.22369	9237.9134	10587.99869	7552.06453	5688.81253	8566.86078	8308.60775	8376.89658	6658.83968	7253.76622	9321.61845	12661.21381	9376.19115	8172.64561	7989.51259	8879.87097	6844.56476	9250.99577	10095.62774	8307.24308	9709.93746	7519.37569	8146.74669	6632.23414	8629.92389	9492.13954	8824.89964	12500.47493	8074.59635	8802.80796	8211.14025	5696.11941	5816.30938	8923.91349	6011.56656	9080.1278	7694.81113	6789.18011	6879.90233	6738.4215	5111.17548	4691.20657	8793.10254	4568.7109	7184.20296	7765.24901	6249.26613	6053.33671	5995.99936	6944.11243	7332.64203	8608.47978	7402.20679	8791.5644	6312.09878	9045.78519	6855.76289	7484.17769	7908.2099	7146.67334	7205.00858	5498.41034	6993.4196	5912.12074	3035.6156	9264.24613	8582.71072	7903.85502	7329.42792	10304.82073	6116.49467	6865.45583	5110.34275	6246.23166	4832.55836	5168.83538	9300.77354	4846.58299	6502.54439	7342.14389	6326.38515	6546.43229	6035.07131	8576.12155	6553.38388	10257.29587	7735.081	8409.21764	5861.5194	9410.45912	6189.57262	8255.80177	8854.57231	6254.07779	7453.70146	5471.36636	7574.41188	6506.06554	4742.38813	8600.64286	9899.36323	8216.80586	8607.73185	10106.58112	10628.76868	7941.29282	6251.15639	8862.82797	8014.10025	6197.60789	9462.61537	7039.59133	8540.39229	9454.42186	8182.21175	7776.70031	7244.49054	9238.13314	9305.82592	8577.96433	7900.16115	9363.15163	7767.93297	10707.08832	9516.48355	9686.13174	10037.51033	10202.59647	10262.68682	8194.19978	8580.56378	8694.02787	3673.68679	8199.06888	10592.75417	10073.65014	9535.83217	10246.46482	9545.4661	8295.08391	5198.14328	8008.46343	6805.45188	5372.63608	9957.30265	6882.00983	7265.4956	9277.33245	7488.19419	6194.45219	7022.80252	10525.92226	8603.0127	9154.49335	7331.91795	9382.54812	6463.71197	10608.46355	8872.29403	9977.61342	11010.84577	9414.20062	10805.90784	8167.42898	7319.52487	7338.79038	5740.6452	7069.19415	9374.64851	9490.76032	11787.61064	11388.23769
3600	3900	7383.65748	9301.86068	8654.44872	6144.57312	8599.62307	7836.61745	8534.57515	9833.94792	6902.98045	4945.23195	8059.97681	7376.38468	7383.2627	6185.87	6708.75371	8751.1217	10461.76465	8355.83026	7159.17278	7784.04712	8413.73253	6427.03573	8301.60788	8655.83573	8162.45521	9352.73181	6820.39842	7605.40373	6429.83651	8052.2634	9731.06239	8490.56715	8970.74089	8300.99913	8915.42151	8136.05378	5868.0485	5230.6973	8436.82476	5619.36191	8371.23168	7548.54643	5910.92145	6306.48082	6155.15369	4932.77917	4473.38161	8460.85605	4427.2967	6994.55901	7230.97215	5941.90496	5704.30281	5349.55062	6692.41168	6764.25454	8413.77397	6857.6045	7503.34059	5974.35775	8847.82271	6401.22551	6620.87973	7630.05723	7053.14696	6724.96148	5359.46067	6492.36707	5697.24134	3178.72365	8922.1085	8341.98014	7275.59135	6963.11229	9661.11464	5531.86028	6236.51211	4421.2989	5797.75244	4727.89925	4812.85989	8034.34458	4447.75617	6162.9407	6671.10205	6025.48386	6410.77897	5861.37405	7807.56411	6106.97534	9911.15489	7573.37978	7744.76896	5445.11925	8773.94932	5674.46423	7535.25302	8374.3377	5884.68048	7090.42527	5293.6432	7092.82016	6251.15888	4390.36256	8155.5854	9321.53842	7754.78219	8121.02471	9720.08329	10363.16073	6749.79204	5763.05652	8179.30708	7687.45051	5853.56417	9248.39859	6668.19864	7994.09318	8784.42611	7743.78972	7548.26841	6597.01901	8737.79792	8827.25149	8195.70628	7771.38106	8259.71853	7330.5297	10052.87828	8675.67235	8695.82211	9313.11379	9745.5064	9374.10522	7722.13271	7999.7313	8311.08318	3965.42137	6919.98305	10152.26277	9482.78613	9011.20292	9510.89432	8660.18529	7733.17107	4391.44764	7296.17366	6153.38859	4790.951	8928.25452	6493.78435	6885.98657	8388.00061	7019.34763	5727.18608	6608.18329	9871.50445	8185.48017	8976.82541	6896.62919	8855.07109	5732.13364	9634.58885	8069.30433	9464.33949	10255.38373	8763.45881	9989.35584	7948.8714	6788.94074	6879.38481	4810.12193	7262.18011	8619.29898	8743.25746	11272.36485	10675.51723
3900	4200	6802.4188	7996.23859	8215.7429	5646.33855	7621.05127	7584.03034	7851.28373	8893.85543	7068.93909	5319.91767	7455.98919	6581.11974	6784.79127	5992.87187	6120.96325	8035.20307	11042.61018	8403.25385	6755.16836	7471.73995	7836.96799	5946.46768	7888.61691	7802.30792	7321.2807	8487.16498	6309.32995	6886.27963	5712.05662	7677.76585	8048.23031	8044.8477	9459.22266	6868.45726	7012.76882	7461.96258	5055.31969	4985.84039	7434.67639	5344.2839	7213.77142	6900.06251	5826.30979	6081.26307	5781.44867	4759.1296	4190.12455	7353.17957	4100.2431	6695.55386	6489.65876	5130.51703	5327.60443	5005.74652	5785.71734	6070.72761	8382.84567	6526.36097	7695.1072	5657.54839	7754.27139	5986.22908	6440.86937	6552.95796	6509.18571	6194.66437	4986.65581	6102.42375	5342.29765	2994.84391	8769.43258	7629.71909	6945.06147	6136.755	9208.63949	5025.42201	5756.2839	4528.4215	5380.26735	4490.81208	4730.87519	7209.52312	4470.70131	5987.73435	6354.68524	5062.80292	6128.71496	5758.14337	6994.1816	5599.02903	9529.85457	7231.09084	7234.23454	5344.23799	8455.1959	5494.58783	7084.71662	7664.16528	5334.56505	6534.68994	4857.21115	6788.59659	5939.9544	4354.91171	8110.1374	8876.71851	7053.60697	7374.95724	8292.14646	9233.18426	6522.01833	4555.72391	7449.05308	7003.03669	5297.79796	8478.89484	6238.4288	7413.42957	7869.99532	7330.28863	6829.70114	6008.60632	7780.66278	8011.19091	7363.15036	7077.91516	8343.88492	7084.40623	8875.33991	8196.65969	8392.47533	8915.41363	9169.21926	8902.48226	7292.24874	7496.2459	7605.32053	3360.27369	7784.02285	10004.84327	8663.9197	8109.60294	9196.23926	8176.01574	7178.9923	4831.03827	6758.82969	5819.31958	4631.03628	7985.18534	6148.79373	6360.28632	8176.05785	6445.8531	5177.30166	5860.75855	8915.25553	7445.13828	8430.94503	6423.95288	8379.93656	5495.87964	9053.69492	7654.63906	8785.99415	9020.06005	8197.32584	9450.88078	7184.96628	6354.98571	6311.78875	5239.08756	7022.3078	8486.13602	8223.40098	10484.54944	10028.94636
4200	4500	6865.2342	7292.56438	7466.55232	5304.79433	7349.32797	7095.7617	7190.54979	7913.51282	6093.68568	4549.56902	6752.46133	6542.29622	7033.98054	5367.81107	5831.2742	7520.99495	7279.309	7873.37575	6120.41426	7283.06349	7438.58693	5658.84923	6959.69008	7714.47705	6469.07131	7366.43789	5928.12783	7412.20443	5493.65538	6887.31322	5598.39025	6829.29378	8585.20638	5432.15811	7232.10129	6708.05992	5569.98	4419.31262	7794.81551	4715.3466	6880.3843	6237.09468	5409.04108	6578.41335	5610.37484	4560.71682	4154.8016	7248.34928	3954.18671	6714.38763	6068.19817	4975.59854	5070.21558	5007.55476	5708.64002	5983.55397	7968.18808	6328.41073	7153.30331	5374.80269	7364.43195	5464.80249	6010.00246	5890.04586	6089.18033	5786.61115	4680.37945	5943.25776	5355.21279	3001.44385	6912.262	7067.58755	6503.5509	6156.66671	8211.01025	4712.76792	5464.85564	4537.59495	4940.71882	4417.93403	4364.22586	6834.24049	4273.5759	5729.84268	6400.69855	5356.23969	6113.34997	4522.13869	7127.08728	5230.1049	9293.25295	6539.87641	6859.9628	4987.07235	7822.52341	5098.63864	6470.91115	7505.31516	5087.8013	6005.52897	4692.47527	6499.30382	5950.56517	4383.88787	7257.13083	8218.22912	6652.30772	6972.46102	8549.02673	8823.23245	6229.84898	5419.26305	7158.2876	6708.4482	5115.51829	8116.88703	5924.44189	7212.30278	7564.10361	6576.38085	6690.3579	6114.39069	7267.47688	8142.62258	7111.59371	6659.49465	7934.66808	6497.36531	8577.0355	7826.84931	7831.1725	7925.46018	8588.90189	8309.78161	6582.70834	7285.4952	7208.40276	3611.05629	5887.70415	8881.18436	8453.89431	7884.54554	8696.56322	7718.3882	6705.98435	4386.20206	6383.84072	5339.02009	4117.40948	7678.56592	5531.75527	6097.87002	7748.14608	6312.50844	5173.52541	5162.39307	9216.26303	6841.10418	8333.54734	5790.16267	8021.40721	5096.28485	8560.86198	7072.52978	8128.99504	8779.50981	7916.71108	8758.35796	6824.85302	5973.12398	6013.40325	4662.89906	6162.65999	7480.27372	7506.6919	10001.62582	9298.17431
4500	4800	6413.45703	7535.0381	6707.66978	4946.76433	6606.48721	6314.84567	7062.84619	7567.38367	6115.5374	3940.81229	6197.57603	6182.45513	5593.68268	4706.47507	4495.35793	7358.57056	6611.34562	7964.42931	6188.56364	6785.25688	6475.65927	5261.11197	6418.4746	7309.46796	6291.19407	7425.93512	6538.99493	6269.58221	4849.4618	6449.22102	7226.45275	7279.97835	9558.18359	6758.56008	7501.52444	6008.9245	6366.84828	4599.2115	7700.40551	4663.45023	7272.77402	5985.06832	4884.21358	5625.73193	5263.16124	4268.40775	3795.62923	6552.45238	3712.4354	5775.08716	6032.06714	4832.24509	4938.05718	4115.90573	5374.26894	5544.61765	8206.97452	6090.4633	6421.26097	5348.1826	7768.69392	5290.1999	5790.42881	5520.68939	5880.17915	5525.97662	4456.7776	5709.21953	4741.46619	2415.70611	7922.36935	6468.42308	6242.7087	5899.09089	7857.04774	4501.72385	5620.13214	4852.2021	4564.31229	4411.50141	4448.57684	6928.48335	4234.87928	5683.2175	5878.97839	4772.98395	5726.68134	4700.30503	6503.39002	4880.095	9017.00038	6347.95395	6501.42132	5018.0608	7615.99367	4834.73864	6641.06932	6808.12317	4915.5903	5733.0544	4409.37084	6144.58945	5802.56181	4440.56992	7139.45067	7460.91694	6490.95026	6634.72291	8167.8954	8294.8195	5671.02943	5105.89619	6974.34127	6252.65582	4688.6617	7448.27454	5538.38425	6520.29863	7222.23724	6594.27649	6268.49893	5673.32727	7227.12776	7154.55546	7362.12944	6615.2743	7477.04033	6414.84918	8548.28847	7450.74997	7870.45012	7880.46156	8148.52864	7892.75281	6494.85517	6901.29968	6639.58764	2335.00721	7044.14473	7667.5125	7898.0873	7400.23203	7718.23045	7205.08386	6628.10676	4576.91999	5986.42523	5205.14305	3706.79406	8088.80823	5641.38334	5727.26551	7137.34979	5714.5	4600.1944	5801.26352	8094.29583	6549.45488	8100.09153	5871.02044	7237.00138	4887.30505	7995.95625	6899.43096	8076.48321	8658.64947	7264.71478	8427.59133	6374.3557	5896.64636	5687.60283	4775.79641	6034.59136	7302.29315	7469.41352	9743.20677	8983.49685
4800	5100	6015.12148	6780.60118	6450.88537	4755.33266	6312.12736	5956.70721	6698.57755	6708.64617	5251.51201	3977.61193	5883.13641	5971.90326	5447.62085	4521.2164	4552.94327	6802.3835	6927.94003	6942.95559	5721.22901	6698.33592	6466.78932	4899.83248	6309.29204	7049.57742	5431.36571	6192.10311	5531.27238	6225.67217	4294.85197	5918.82043	6231.99778	6362.48552	9539.35189	8617.82107	7229.5144	5430.08077	4699.19042	5005.42125	7289.64755	4408.41373	6529.18127	5155.31555	4731.64879	6341.99432	4924.6216	4036.30957	3667.88985	6395.73249	3662.71255	5792.8752	5910.51864	4165.14463	4855.81652	4153.44298	4621.92863	5357.5071	7647.37852	5697.74137	6395.86357	5013.50803	6224.90558	4832.16307	5495.77222	5051.28785	5349.86172	5192.34098	4335.1952	5350.51395	4899.29447	2733.74329	7640.84347	7039.45268	5763.52626	5426.80792	7600.36842	4033.39754	5118.07495	3962.98154	4535.70645	4370.83349	4163.51765	6805.50321	4007.5605	5014.36769	5791.50631	4272.50703	5824.70291	4131.70328	6229.08449	4642.42269	8417.34867	5793.22424	6363.65071	4729.52317	6940.91776	4424.45713	5953.09461	6529.38256	4394.86582	5278.30925	4498.21253	5783.19145	5351.66071	4284.14029	7062.59513	6871.95704	5860.01436	6315.96281	7752.78059	7640.23137	5479.41724	5305.94439	6172.61393	5975.85822	4591.77242	7478.92749	5295.78171	6199.02932	6912.8007	5841.88872	6249.75495	5418.05737	6603.51439	7200.11397	7092.35196	6161.6049	6981.53512	6135.99765	8083.10845	6975.71208	7150.60196	7419.17049	7400.76402	7549.95724	5994.8181	6319.6687	6744.72411	3075.84842	7376.99776	8073.30049	7458.30868	7321.85836	7750.5994	7011.28485	6086.33361	4654.06677	5689.24967	5059.02602	3910.06617	7448.61332	5310.00987	5619.20255	7280.95145	5500.97547	4691.22749	4897.44255	8309.12427	6212.38019	7233.17338	5775.5971	7203.86518	4620.59563	7981.61138	6611.07142	7349.87071	8110.18911	6712.87506	7660.69345	6079.64482	5180.25182	5264.4737	4606.0014	7158.01152	6696.0359	6913.48711	8923.88532	8540.52777
5100	5400	5520.06279	7012.03066	6170.88451	4480.76038	5733.50352	5765.72238	6061.36916	7268.60396	5067.65965	5333.71712	5506.75675	5750.36336	5825.32848	4339.90085	4648.54263	6060.62711	4967.84682	7126.06031	5422.2646	5565.47841	5989.62361	4750.37628	5290.22609	5697.86614	5619.79861	6060.82133	4605.67083	4812.41348	4805.69654	5573.51225	6860.36806	6358.07039	8190.3125	5309.95819	5722.69785	5687.52496	5029.48551	4098.47793	6772.96458	4421.72703	6466.93377	4784.86504	4863.3852	6156.72771	4654.98831	4148.357	3576.47054	6234.14286	3419.88944	5480.7431	5260.27065	3964.50463	4483.89863	4101.23192	5108.29196	5127.34023	7399.55348	5691.49402	5893.70618	4688.72281	6115.30352	4523.00874	5025.59022	5577.13024	4982.31614	4675.91767	4135.20339	4799.95884	4791.1437	2248.66136	6641.60434	5844.94121	5523.60908	4685.48372	7346.09178	3784.11533	4842.76762	3947.9664	4105.46798	3958.3881	4275.79797	5267.0307	3787.94474	4807.76604	5438.1783	4194.66032	5249.06623	4336.52356	6178.63883	4238.58805	7592.22391	5685.24569	5911.5925	4230.21396	6570.02667	4140.18753	5352.26469	5876.51579	4184.63926	4806.32918	3955.73331	5562.8089	5419.77257	3527.83147	6100.07229	7250.91397	5296.6696	5556.6914	7175.98066	7152.50445	5773.54835	5192.97197	6169.22253	5746.44139	4351.14585	7356.35702	5040.29637	5935.40659	6309.42963	5282.72675	5814.22256	5092.61632	6508.25956	6897.58204	6547.4853	6139.49862	6279.39419	5381.67075	7666.46492	6422.20289	6696.88812	6804.45644	7072.47171	6895.80344	5714.50705	5981.5354	5792.27434	2668.31399	5447.0696	7139.87497	7080.50799	6539.16521	7456.6546	6488.6562	5685.32939	3607.45253	5195.11927	4398.3824	3534.92629	6552.07194	4880.91051	5030.3044	6718.74398	5131.23906	4462.51888	4919.82055	7540.04605	5762.92893	6608.71025	5196.37432	6351.15431	3987.57562	7318.37366	5763.72352	6690.67783	7304.03282	6399.25041	7296.18034	5446.95683	4881.37299	5204.03462	3519.11028	5042.21541	6168.61451	6408.55272	8503.95071	8082.09208
5400	5700	5500.23163	7042.35312	5603.23279	4309.65543	6009.71518	4773.97143	5478.42597	6696.30248	4740.67389	3804.81792	5076.68301	6347.02956	4740.73036	3961.27625	4089.82855	5937.12986	5101.94121	6595.28653	5087.92587	5765.31064	5528.14922	4727.80501	5264.29629	6200.4806	5375.08064	6372.68286	4992.7571	5124.45704	4493.54755	5465.28894	7288.81673	6030.19821	10006.78255	4509.78538	6136.77715	5432.64578	4857.69132	3397.67055	6815.29189	3603.38269	5782.23857	4632.74877	4761.78501	5594.47935	4624.3899	3791.09478	3416.30154	5355.87751	3523.98387	5662.32532	5243.64032	3745.11234	4462.774	3668.13089	4584.65889	5154.8381	7179.479	5185.90082	5878.9935	4565.03623	6050.59763	4473.61913	4851.1727	5061.81475	4749.61183	4641.39303	4143.53406	4594.4887	4359.69975	1639.5601	5723.50199	5715.61238	5124.57533	5325.90564	6265.49097	3753.86173	4681.90527	3570.59074	4285.96038	3993.10099	3824.87593	5258.00806	3992.33379	5088.43647	5312.07876	4120.77976	5218.96939	3616.9631	5798.74676	4262.1861	8532.27516	4811.26827	5954.74848	4429.31491	6241.36941	4097.13464	5187.12966	5786.64385	4223.18942	4533.77465	4210.42388	5300.35991	5164.83305	4176.67212	6744.22001	6541.29044	5093.83232	5225.04829	7123.68108	7025.6323	5433.04185	4924.29275	5896.04584	5691.27612	3942.97146	5968.43772	5012.54623	6266.81825	6355.55892	5577.59762	5413.86589	4980.34003	6341.96691	6524.27108	6623.1987	5767.92689	6615.12609	5314.33892	7068.55663	6498.8949	6517.32463	7216.06104	6788.54296	6783.9224	5705.85639	5806.42142	5861.22353	1834.82863	4754.07398	6449.16742	6586.33511	6653.35088	6602.53687	6425.8955	6078.74736	4062.78786	5192.73578	4159.96134	3654.54402	6347.82906	4649.10928	4889.87399	6261.66386	5173.11776	4195.45936	4225.75279	7347.22287	5328.67039	7498.70404	4806.72667	6854.57666	4243.75965	6935.81974	5799.24177	6911.43576	7806.14775	6265.34289	6813.47694	6003.2055	4807.87017	4972.09256	4784.58816	5888.26061	5907.724	6330.03539	8369.65575	7670.44728
5700	6000	4968.94677	6502.98299	5444.53054	4094.22688	4791.7595	5329.99157	5858.14446	6643.12384	4621.72097	3293.04553	5152.94813	5408.37261	3757.6753	3803.50743	4670.94343	4578.84258	5132.94155	7161.9055	5095.33166	5524.45528	5044.98287	4272.16031	5251.42937	5385.30641	4962.9556	6196.55745	4367.74842	4292.71043	3404.10003	5153.52715	3642.15465	6444.3369	8010.66536	5237.92437	6195.74793	5504.97679	4509.4213	4237.86991	4945.30458	4501.06865	5575.67971	4570.50826	4294.00052	5167.51197	4192.18063	3559.26148	3391.85078	5467.3485	3442.06451	5195.58994	4564.16436	3606.48953	4201.80793	3590.59535	4321.67864	4896.91852	6450.48342	4525.60265	5223.69897	4578.83084	5971.15055	4405.09317	4820.36637	4227.23137	4557.59144	4466.01301	4079.2205	4419.14782	4569.65044	1827.17052	5679.66255	5445.20891	4885.15044	4284.64872	6412.25235	3768.81859	4391.99048	4408.7515	4126.66307	4031.67638	3762.44765	5313.89382	3773.84874	4738.40795	5098.53871	3755.40766	5153.74446	4239.64585	5401.25569	3802.53448	7517.0424	4900.81847	5638.23271	4507.04317	6350.97429	3715.32881	5191.33956	5651.10613	3937.99491	4610.62805	4099.98023	5249.82667	4926.57404	3343.15912	6100.56112	6039.85039	5024.96111	5773.00008	6147.73456	6680.03994	5013.80146	3738.3296	5591.65625	5129.88649	4161.48852	5512.79263	4934.14713	5367.02864	5775.41472	5200.99935	5576.97828	4771.6102	6161.28626	5754.02092	5820.379	4491.26377	6034.90916	5072.33002	6993.84918	6083.86232	6261.13636	5972.23975	6319.90474	6553.88195	5531.72873	5531.28023	5530.54824	2141.29267	4254.76155	6141.29606	6333.06087	5572.52017	6549.83539	6070.20313	5220.10052	3761.54962	5138.60771	4332.90002	3128.49708	6261.49095	4703.82887	4638.52827	6137.70088	4548.41698	4122.51972	4663.80885	6701.07026	5128.11796	6286.86126	4921.72075	6465.03106	4160.62483	6964.57885	5259.97345	6351.23454	7106.0602	5736.24113	6954.68823	5498.13338	4316.07049	4665.16856	4137.50469	4626.02605	5999.29265	5720.84461	7409.48054	7368.15967
6000	6300	4966.27263	5102.02623	4943.16975	3967.81521	5142.37191	5509.77762	4679.61894	5899.543	4100.66579	2631.80682	4629.96034	5091.98802	4917.97176	4118.59349	4210.71054	5852.87266	6524.4643	5694.95696	4285.56094	4876.22363	4988.39124	4159.39545	4873.08218	4864.55695	4597.04535	5516.7419	4599.34118	5062.27347	4160.5278	4658.72538	6011.41249	4873.89777	4991.14535	6967.94495	6273.16572	5841.3135	4558.37744	3572.66646	5792.85806	4462.27234	5284.02793	4553.36365	4043.58013	5153.2813	4252.522	3575.84959	3345.51379	4716.46366	3285.75747	5215.32615	4830.74657	3471.90304	4116.63931	3831.45774	3773.13726	4261.88744	6580.48153	5133.47618	5256.47141	4555.49374	6132.22065	3819.15039	4664.56482	4452.57722	4267.4502	4007.16651	4033.90731	4273.39677	4306.04286	2206.97848	6722.43458	5577.62807	4950.64118	4230.28017	4980.0667	3542.35495	4564.77198	3886.80361	3764.93053	4056.47054	3791.31599	4383.28109	3540.44558	4701.60996	4691.59907	3505.12505	4926.45966	4030.41154	5071.72834	4454.76284	6679.93882	4628.32799	5591.06451	4203.50862	5810.16009	3698.97133	4920.64215	4742.61957	3648.93198	4193.56632	3736.97473	4947.46725	4859.37611	4254.8775	5191.34645	4979.52025	4752.64064	5387.71114	7035.65814	6784.26906	4393.26541	3904.07431	5475.38738	5040.15881	3777.08469	5759.29783	4405.07359	4907.34539	5487.91868	4883.69014	4909.75492	4306.5056	5226.39228	5649.26956	5969.39294	5559.90935	5851.98249	5248.28876	6849.85473	5325.47971	5987.32745	5345.97811	6125.19274	6069.48474	5365.78161	5028.26419	5400.46338	2576.21678	4860.53317	6919.97892	6203.43679	5285.95754	5845.76989	5853.2551	5493.27047	4584.22824	4974.67068	4111.17119	3496.00549	5234.96044	4420.6427	5025.90517	5598.78968	4677.38885	3805.8266	4455.3533	6293.54914	5216.95773	5659.36619	4218.10843	6293.74838	3423.07913	7316.06612	5144.82287	6152.38098	6140.18011	5633.85115	6560.80418	4979.16141	4393.0729	4411.30608	4647.07632	4876.05813	5702.99664	5841.47301	7146.58164	7116.65501
